ticket;resposta_NPS;grupo_NPS;Nota_ConhecimentoAgente;Nota_Solucao;Nota_TempoRetorno;Nota_Facilidade;Nota_Satisfacao;cliente
22347276;7;passivo;7;5;6;5;8;TAAJVL
19225534;10;promotor;NULL;NULL;NULL;NULL;NULL;T03558
21929133;10;promotor;10;10;10;10;10;TEZJDA
20387487;10;promotor;10;10;10;10;10;T42559
20020039;10;promotor;10;10;10;10;10;TEZLXL
21676453;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDN39
21540350;10;promotor;10;10;10;10;10;T26272
20390682;10;promotor;10;10;10;10;10;T57575
20970380;10;promotor;10;10;10;10;10;T09428
23015045;10;promotor;10;10;10;10;10;T15159
21009495;10;promotor;10;10;10;10;10;TEZH10
21154985;10;promotor;10;10;10;10;10;TEZF84
21119049;10;promotor;10;10;10;10;5;T03960
21621929;10;promotor;NULL;NULL;NULL;NULL;NULL;TDC01Q
21434536;10;promotor;NULL;NULL;NULL;NULL;NULL;T50168
21401251;0;detrator;0;0;0;0;0;TFCPRS
19891246;10;promotor;10;10;10;10;10;T08368
19400550;10;promotor;10;10;10;10;10;TDC1J5
22952087;10;promotor;10;10;10;10;10;T78206
22713643;10;promotor;10;10;10;10;10;TEZLXL
22450736;10;promotor;10;10;10;10;10;TB4671
21654339;10;promotor;10;10;10;10;10;T55554
22623009;10;promotor;10;10;10;10;10;T77096
22161229;0;detrator;0;0;0;0;0;TEXVFR
22469056;10;promotor;10;10;10;10;10;TFDUSI
20192965;6;detrator;6;10;6;7;10;TEZBMC
20426966;10;promotor;10;10;10;10;10;T36732
20505309;9;promotor;8;9;8;8;8;TDC01Q
20716801;9;promotor;9;9;9;9;9;T35094
19016116;10;promotor;10;10;10;10;10;T75004
21958796;10;promotor;5;5;5;5;5;TFCSJ0
20615121;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCQGT
21755566;10;promotor;10;10;10;10;10;T00538
18860598;9;promotor;NULL;NULL;NULL;NULL;NULL;T35673
19396808;10;promotor;10;10;10;10;10;TFDQQG
20213826;10;promotor;10;10;10;10;10;TFCIF9
20372582;10;promotor;10;10;10;10;10;T74367
22518098;10;promotor;10;10;10;10;10;TFCLHU
21590652;10;promotor;10;10;10;10;10;T08946
22786086;10;promotor;NULL;NULL;NULL;NULL;NULL;TFECYI
22430929;8;passivo;8;8;8;8;8;TEZDV1
22131289;8;passivo;NULL;NULL;NULL;NULL;NULL;TFBKUE
20988544;8;passivo;7;7;7;7;7;TEWTRA
22187931;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCKA4
20021702;9;promotor;9;9;9;9;9;T35094
22179723;8;passivo;8;8;8;8;8;T13017
22531109;10;promotor;10;10;10;10;10;TAA643
21078579;10;promotor;NULL;NULL;NULL;NULL;NULL;TFBOM4
20966774;7;passivo;8;7;6;6;6;T94503
21622600;10;promotor;10;10;10;10;10;TFDFR2
20299182;10;promotor;10;10;10;10;10;TFBUHO
19679397;10;promotor;9;10;9;10;10;T25103
22564921;10;promotor;10;10;10;10;10;T57211
21480651;9;promotor;9;9;9;9;9;TFD975
22480381;10;promotor;10;10;10;10;10;TFDTQS
20724616;10;promotor;10;10;10;10;10;T48548
19015053;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDDDI
22595532;10;promotor;10;10;10;10;10;TEZDFJ
22708117;10;promotor;NULL;NULL;NULL;NULL;NULL;T76839
19008402;10;promotor;10;10;10;10;10;TB4358
22534033;9;promotor;10;10;8;7;10;TB1823
19619784;9;promotor;9;9;10;8;8;TFDQOE
22416265;9;promotor;NULL;NULL;NULL;NULL;NULL;T57157
19357504;10;promotor;NULL;NULL;NULL;NULL;NULL;TFBJR5
21370362;10;promotor;NULL;NULL;NULL;NULL;NULL;T09170
21519249;10;promotor;10;10;10;10;10;TEZH10
21674810;3;detrator;2;1;1;3;1;TA0704
19864633;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZGAM
20720807;10;promotor;10;10;10;10;10;TFBXHN
22247672;10;promotor;10;10;10;10;10;TFCAI9
20186530;10;promotor;10;10;10;10;10;TDC099
20401064;10;promotor;10;10;10;10;10;T07499
21000138;10;promotor;10;10;10;10;10;TDC1J5
22416439;8;passivo;NULL;NULL;NULL;NULL;NULL;TB5148
21680391;10;promotor;10;10;10;10;10;TEZKIY
22424003;8;passivo;8;8;8;8;8;TFCFTM
21633696;8;passivo;NULL;NULL;NULL;NULL;NULL;TFDGIE
20081687;10;promotor;10;10;10;10;10;T56419
22572492;10;promotor;10;10;10;10;10;TFDRZX
21906590;10;promotor;10;10;10;10;10;TFDGGR
21557941;10;promotor;10;10;10;10;10;T07499
22265021;10;promotor;10;10;10;10;10;T50725
22481487;10;promotor;10;10;10;10;10;TFCOKA
22703603;10;promotor;10;10;10;10;10;TFDUOG
22554921;10;promotor;NULL;NULL;NULL;NULL;NULL;TEXKSA
20211313;10;promotor;10;10;10;10;10;T14588
20488956;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCSXX
19467269;10;promotor;10;10;10;10;10;T08391
20768443;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDPC3
19724361;10;promotor;NULL;NULL;NULL;NULL;NULL;T47910
19676057;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCYVO
21912270;10;promotor;NULL;NULL;NULL;NULL;NULL;T27008
22147685;9;promotor;9;9;9;9;9;T16951
21174082;9;promotor;9;10;9;9;10;T42060
19458345;10;promotor;10;10;10;10;10;CARAMU
20283371;10;promotor;10;10;10;10;10;T03436
18807063;7;passivo;NULL;NULL;NULL;NULL;NULL;TEXY56
22105646;10;promotor;10;10;10;10;10;T61585
22829218;10;promotor;10;10;10;10;10;TFBLO2
23024806;10;promotor;10;0;10;10;10;TFDNT0
22542410;10;promotor;10;10;10;10;10;TFDTQS
21431896;10;promotor;10;10;10;10;10;TFDEM3
19038996;10;promotor;NULL;NULL;NULL;NULL;NULL;T23438
19999155;10;promotor;10;10;10;10;10;T13017
19932996;10;promotor;10;10;10;10;10;TFCNRP
22480573;8;passivo;NULL;NULL;NULL;NULL;NULL;T15854
22297129;9;promotor;NULL;NULL;NULL;NULL;NULL;TEXFJG
20547185;9;promotor;9;10;7;9;9;T76286
21300220;10;promotor;5;5;5;5;5;TFBZGS
22222259;10;promotor;10;10;10;10;10;T78206
21066130;10;promotor;NULL;NULL;NULL;NULL;NULL;T10944
19595460;10;promotor;10;10;10;10;10;TAAJVL
19760929;9;promotor;9;9;9;9;9;TFCEMY
21506184;10;promotor;10;10;10;10;10;TFDRFV
21685426;10;promotor;10;10;10;10;10;T55596
20568337;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCX76
19516388;10;promotor;10;10;10;10;10;TEZCK6
22992682;10;promotor;10;10;10;10;10;T76838
22265442;10;promotor;10;10;10;10;10;T15650
19978579;10;promotor;10;10;10;10;10;TB4671
21578597;5;detrator;10;0;0;3;10;T41917
20943570;10;promotor;10;10;10;10;10;T47953
21981124;8;passivo;NULL;NULL;NULL;NULL;NULL;TFCEAC
19657650;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDAAM
19260695;10;promotor;10;10;10;10;10;T14466
21532600;0;detrator;0;0;5;0;0;TEZSOM
22532513;4;detrator;NULL;NULL;NULL;NULL;NULL;TFEDIF
19208463;10;promotor;10;10;10;10;10;T43110
19431863;10;promotor;10;10;10;10;10;TCBHV8
23039610;10;promotor;10;10;10;10;10;T34103
19846598;10;promotor;NULL;NULL;NULL;NULL;NULL;TEXHMP
21538513;8;passivo;8;8;8;8;8;TFDQNN
21909903;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDDBG
22851183;6;detrator;5;5;5;5;5;T04467
21784281;8;passivo;8;8;8;8;8;T60517
22427334;9;promotor;9;9;9;9;9;TFCHC3
22144351;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCTZB
21855802;4;detrator;3;3;0;0;0;TB4659
19463880;8;passivo;8;8;8;8;8;T55622
23037706;10;promotor;10;10;10;10;10;TAAHTY
22905913;9;promotor;9;9;9;9;9;T76806
22832370;10;promotor;10;10;10;10;10;TEZBMC
19896521;2;detrator;NULL;NULL;NULL;NULL;NULL;T75282
19757862;10;promotor;10;10;10;10;10;TEZHAX
22339943;10;promotor;NULL;NULL;NULL;NULL;NULL;T53366
20823569;7;passivo;NULL;NULL;NULL;NULL;NULL;TB1937
20895864;10;promotor;10;10;10;10;10;TDC00T
20406890;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDPIO
21344363;6;detrator;NULL;NULL;NULL;NULL;NULL;TEZDJD
20029510;10;promotor;10;10;10;10;10;T40143
20268331;10;promotor;10;10;9;10;9;TEZDC9
21843980;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZVOV
21920130;10;promotor;10;10;10;10;10;TFDISF
20834960;10;promotor;9;9;9;9;9;TFBRNO
19956351;10;promotor;NULL;NULL;NULL;NULL;NULL;TA6091
20630780;9;promotor;10;10;8;9;10;T34142
21336515;10;promotor;10;10;10;10;10;T75794
21709460;10;promotor;8;10;8;9;7;TEZK40
21340604;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDOPX
19795145;10;promotor;9;8;10;9;8;T77325
22947693;10;promotor;10;10;10;10;10;T78206
22598093;8;passivo;7;7;7;7;7;TFDBJH
19996738;10;promotor;10;10;10;10;10;TB0830
20842730;10;promotor;10;10;10;10;10;TEZGIV
21152472;10;promotor;10;10;10;10;10;T53699
22551362;10;promotor;10;10;10;10;10;TFCLHU
22561147;9;promotor;9;9;9;9;9;TFCWQY
21014585;10;promotor;10;10;10;10;10;TEZEYE
19090451;10;promotor;10;10;5;10;10;T13320
22373511;10;promotor;10;10;10;10;10;T74551
19402824;10;promotor;10;10;10;10;10;TFBX19
20216713;10;promotor;NULL;NULL;NULL;NULL;NULL;TD0344
20192636;10;promotor;NULL;NULL;NULL;NULL;NULL;T35866
21598342;10;promotor;NULL;NULL;NULL;NULL;NULL;TB1092
22296480;10;promotor;10;10;10;10;10;T19328
19325749;7;passivo;9;9;9;9;9;TB1474
19785148;10;promotor;10;10;10;10;10;T75794
22305774;7;passivo;7;7;7;7;7;TEZBE4
22277659;8;passivo;10;9;9;7;7;TFCAXX
19342500;9;promotor;9;8;9;7;9;TFD975
21938572;10;promotor;10;10;10;10;10;T55737
21399985;10;promotor;10;10;10;10;10;TEZF71
22948860;10;promotor;10;10;10;10;10;T10289
21397753;10;promotor;10;10;10;10;10;TB1570
19029403;10;promotor;10;10;10;10;10;TFCLCO
22506746;8;passivo;8;8;8;8;8;TFDRZX
21264158;10;promotor;10;10;10;10;10;T04028
21228442;10;promotor;10;10;10;10;10;T49525
21787535;10;promotor;10;10;10;10;10;T60311
22411613;10;promotor;10;10;10;10;10;TFDF96
20941055;10;promotor;10;10;10;10;10;TFDJ86
21742221;10;promotor;10;10;10;10;10;TFDVMR
21583301;10;promotor;10;10;10;10;10;TA0719
22698884;10;promotor;10;10;10;10;10;T45963
22697310;10;promotor;10;10;10;10;10;TFDIM0
21420703;5;detrator;NULL;NULL;NULL;NULL;NULL;TFCFT6
21471041;10;promotor;10;10;10;10;10;T48548
21944462;10;promotor;10;10;10;10;10;T45963
19959862;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCLCO
21750010;10;promotor;10;10;10;10;10;T57362
21535271;10;promotor;10;10;10;10;10;TDC011
21374060;10;promotor;NULL;NULL;NULL;NULL;NULL;T09170
20838734;7;passivo;10;6;10;6;10;TDC01Z
19500798;10;promotor;10;10;10;10;10;TEXKSA
22699426;8;passivo;9;9;9;9;9;TFDGVJ
20844783;8;passivo;NULL;NULL;NULL;NULL;NULL;TDC0DE
21503162;10;promotor;10;10;10;10;10;T11564
21118575;10;promotor;10;10;10;10;10;T05691
19090868;7;passivo;9;10;10;7;10;T01690
19962164;10;promotor;10;10;10;10;10;T60517
18968610;10;promotor;10;10;10;10;10;TEXY56
22140759;10;promotor;10;10;10;10;10;TEZIK3
22700325;8;passivo;NULL;NULL;NULL;NULL;NULL;T01502
21924248;10;promotor;10;10;10;10;10;T80088
19814605;10;promotor;10;10;10;10;10;TFCJUX
21237711;10;promotor;10;10;10;10;8;T41056
20442330;10;promotor;10;10;10;10;10;T07884
23046731;10;promotor;10;10;10;10;10;T15927
22365627;10;promotor;10;10;10;10;10;TEZLS0
20723954;9;promotor;NULL;NULL;NULL;NULL;NULL;TFCXO3
19843774;10;promotor;10;10;10;10;10;TFBXJW
22867561;10;promotor;10;10;10;10;10;T02684
20315726;10;promotor;10;10;10;10;10;T60517
20705743;7;passivo;10;5;7;8;5;T12757
21150145;10;promotor;10;10;10;10;10;TDC02G
22813226;10;promotor;10;9;10;10;9;T12825
22333492;10;promotor;10;10;10;10;10;T22643
21481232;10;promotor;10;10;10;10;10;TEXSJH
19312460;10;promotor;10;10;10;10;10;TEXSJH
22789041;8;passivo;5;5;5;5;5;TEXST8
19632128;10;promotor;9;8;8;8;8;TFCHC3
20826333;10;promotor;10;10;10;10;10;T04028
19797845;0;detrator;0;0;0;0;0;T98877
22515723;10;promotor;10;10;10;10;10;TFDAJH
21500106;10;promotor;10;10;9;10;8;T12377
19580212;8;passivo;8;8;8;8;8;T26272
20092297;10;promotor;10;10;10;10;10;TEZHDN
20568223;10;promotor;10;10;10;10;10;T50149
22776936;10;promotor;10;10;10;10;10;TFCAR4
21342152;9;promotor;10;10;10;9;10;TEZDO1
21995673;10;promotor;10;10;10;10;10;TFCKO6
20904863;9;promotor;9;9;9;9;9;T35094
20850955;10;promotor;10;10;10;10;10;T49634
22897920;0;detrator;0;0;0;0;0;TFCZN5
19076481;10;promotor;NULL;NULL;NULL;NULL;NULL;T42168
21787516;10;promotor;10;10;9;10;10;TA3294
21754245;10;promotor;10;10;10;10;10;T75004
18927732;9;promotor;10;0;0;2;2;T13017
20705058;10;promotor;10;10;10;10;10;TEZEHW
22609670;10;promotor;9;9;9;9;9;TA3579
21729588;10;promotor;10;10;9;7;8;T01259
22187646;10;promotor;10;10;10;10;10;TFBWMA
22317694;9;promotor;10;5;10;5;0;T78391
22522062;10;promotor;10;10;10;10;10;TFDC75
22733184;10;promotor;10;10;10;10;10;T38369
22767078;10;promotor;10;10;10;10;10;TFDIGX
22012854;7;passivo;NULL;NULL;NULL;NULL;NULL;TFDJLF
21577462;5;detrator;NULL;NULL;NULL;NULL;NULL;T47526
21316462;10;promotor;10;10;10;10;10;TFDJLF
22054324;9;promotor;9;9;9;9;9;TFDJLF
22523064;9;promotor;9;9;9;9;9;TFDIRI
21160185;10;promotor;10;10;10;10;10;T48771
19088658;10;promotor;10;10;10;10;10;T59746
19892657;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCNRP
21215753;10;promotor;10;10;10;10;10;TEZGIV
21019256;7;passivo;10;10;10;10;10;TB3925
22663199;5;detrator;NULL;NULL;NULL;NULL;NULL;TFBXJK
19978098;8;passivo;NULL;NULL;NULL;NULL;NULL;TEZMHC
20228863;8;passivo;9;7;7;10;6;T59746
20074721;10;promotor;10;10;10;10;10;T28165
20965919;10;promotor;NULL;NULL;NULL;NULL;NULL;TB0799
21403424;10;promotor;10;10;10;10;10;T45356
22836455;2;detrator;5;1;1;1;1;TFECBJ
21946570;10;promotor;10;10;10;10;10;TEZM99
20661993;10;promotor;10;10;10;10;10;TFBSVB
19958245;10;promotor;10;10;10;10;10;TEZEY2
21926196;10;promotor;10;10;10;10;10;T11906
21794870;10;promotor;10;10;8;6;8;TFDOPT
21023297;10;promotor;10;10;10;10;10;TAAKAH
19847447;10;promotor;10;10;10;10;10;TEVNZF
19013601;10;promotor;10;10;10;10;10;T56320
19712327;10;promotor;NULL;NULL;NULL;NULL;NULL;T74473
20426967;8;passivo;8;8;8;8;8;T26323
20774048;9;promotor;10;10;4;9;6;T50142
22388168;10;promotor;10;10;10;10;10;TFBTO8
22796121;10;promotor;7;7;7;7;7;TFCLMQ
